,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
518,Q5T7N2,LINE-1 type transposase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=L1TD1 PE=1 SV=1 - [LITD1_HUMAN],1.68321263790131,1.04,1,1,1,1,865,98.7885898046602,4.93212890625
519,Q8IXM3,"39S ribosomal protein L41, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL41 PE=1 SV=1 - [RM41_HUMAN]",1.68073678016663,7.3,1,1,1,1,137,15.37298929466,9.56884765625
520,A0A0C4DGK2,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PPP2R3C PE=1 SV=1 - [A0A0C4DGK2_HUMAN],1.66925323009491,7.19,5,1,1,1,167,20.14131680466,9.15869140625
521,Q8WUQ7,Cactin OS=Homo sapiens OX=9606 GN=CACTIN PE=1 SV=3 - [CATIN_HUMAN],1.64663434028625,0.92,1,1,1,2,758,88.64754515466,9.14404296875
522,O60240,Perilipin-1 OS=Homo sapiens OX=9606 GN=PLIN1 PE=1 SV=2 - [PLIN1_HUMAN],1.64505684375763,2.11,1,1,1,1,522,55.9557979846602,6.41748046875
523,A0A0J9YXX1,Immunoglobulin heavy variable 5-10-1 OS=Homo sapiens OX=9606 GN=IGHV5-10-1 PE=3 SV=1 - [HV5X1_HUMAN],1.61249911785126,5.98,1,1,1,1,117,12.76428697466,8.27978515625
524,Q96P50,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ACAP3 PE=1 SV=2 - [ACAP3_HUMAN]",0.0,2.28,1,1,1,1,834,92.4366070946599,5.98583984375
525,P20073,Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3 - [ANXA7_HUMAN],0.0,3.07,1,1,1,1,488,52.70575329466,5.68115234375
526,P21397,Amine oxidase [flavin-containing] A OS=Homo sapiens OX=9606 GN=MAOA PE=1 SV=1 - [AOFA_HUMAN],0.0,2.85,1,1,1,1,527,59.64354508466,7.85498046875
527,Q9NR48,Histone-lysine N-methyltransferase ASH1L OS=Homo sapiens OX=9606 GN=ASH1L PE=1 SV=2 - [ASH1L_HUMAN],0.0,0.47,1,1,1,1,2969,332.581965464663,9.39306640625
528,Q5T280,Putative methyltransferase C9orf114 OS=Homo sapiens OX=9606 GN=SPOUT1 PE=1 SV=3 - [CI114_HUMAN],0.0,11.7,1,1,1,1,376,41.98242973466,7.43017578125
529,Q14183,Double C2-like domain-containing protein alpha OS=Homo sapiens OX=9606 GN=DOC2A PE=1 SV=5 - [DOC2A_HUMAN],0.0,4.0,1,1,1,1,400,43.93146121466,7.23974609375
530,Q14126,Desmoglein-2 OS=Homo sapiens OX=9606 GN=DSG2 PE=1 SV=2 - [DSG2_HUMAN],0.0,1.61,1,1,1,1,1118,122.21764596466,5.23681640625
531,Q9BSJ8,Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1 - [ESYT1_HUMAN],0.0,1.09,1,1,1,1,1104,122.77995405466,5.83349609375
532,Q9NYY8,"FAST kinase domain-containing protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=FASTKD2 PE=1 SV=1 - [FAKD2_HUMAN]",0.0,2.68,1,1,1,1,710,81.4099663846599,8.04541015625
533,O15287,Fanconi anemia group G protein OS=Homo sapiens OX=9606 GN=FANCG PE=1 SV=1 - [FANCG_HUMAN],0.0,2.25,1,1,1,1,622,68.51063301466,5.46533203125
534,Q9H479,Fructosamine-3-kinase OS=Homo sapiens OX=9606 GN=FN3K PE=1 SV=1 - [FN3K_HUMAN],0.0,5.5,1,1,1,1,309,35.14886621466,7.54736328125
535,A8MTJ6,Forkhead box protein I3 OS=Homo sapiens OX=9606 GN=FOXI3 PE=2 SV=3 - [FOXI3_HUMAN],0.0,6.43,1,1,1,1,420,43.2991180646601,8.29443359375
536,Q6IN97,Putative protein FRMPD2-like OS=Homo sapiens OX=9606 GN=FRMPD2B PE=5 SV=1 - [FRP2L_HUMAN],0.0,6.25,3,1,1,1,320,35.13862964466,6.23974609375
537,O60353,Frizzled-6 OS=Homo sapiens OX=9606 GN=FZD6 PE=1 SV=2 - [FZD6_HUMAN],0.0,1.27,1,1,1,1,706,79.2399515846601,7.95751953125
538,Q96MB7,Putative nuclease HARBI1 OS=Homo sapiens OX=9606 GN=HARBI1 PE=1 SV=1 - [HARB1_HUMAN],0.0,10.03,1,1,1,1,349,39.12009603466,5.50341796875
539,P81172,Hepcidin OS=Homo sapiens OX=9606 GN=HAMP PE=1 SV=2 - [HEPC_HUMAN],0.0,7.14,1,1,1,1,84,9.40158659466,8.80712890625
540,Q15751,Probable E3 ubiquitin-protein ligase HERC1 OS=Homo sapiens OX=9606 GN=HERC1 PE=1 SV=2 - [HERC1_HUMAN],0.0,1.23,1,2,2,2,4861,531.890632814663,6.03662109375
541,O43432,Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2 - [IF4G3_HUMAN],0.0,0.57,3,1,1,1,1585,176.54206953466,5.37646484375
542,P09913,Interferon-induced protein with tetratricopeptide repeats 2 OS=Homo sapiens OX=9606 GN=IFIT2 PE=1 SV=1 - [IFIT2_HUMAN],0.0,2.75,2,1,1,1,472,54.59749072466,6.75634765625
543,P10644,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1 - [KAP0_HUMAN],0.0,4.72,1,1,1,1,381,42.95497088466,5.35107421875
544,Q68DU8,BTB/POZ domain-containing protein KCTD16 OS=Homo sapiens OX=9606 GN=KCTD16 PE=1 SV=1 - [KCD16_HUMAN],0.0,2.57,1,1,1,1,428,49.10642625466,8.08935546875
545,Q9Y4W2,Ribosomal biogenesis protein LAS1L OS=Homo sapiens OX=9606 GN=LAS1L PE=1 SV=2 - [LAS1L_HUMAN],0.0,2.32,1,1,1,1,734,83.0128012846601,4.72900390625
546,O94898,Leucine-rich repeats and immunoglobulin-like domains protein 2 OS=Homo sapiens OX=9606 GN=LRIG2 PE=2 SV=3 - [LRIG2_HUMAN],0.0,2.07,1,1,1,1,1065,118.88963582466,5.55419921875
547,P07948,Tyrosine-protein kinase Lyn OS=Homo sapiens OX=9606 GN=LYN PE=1 SV=3 - [LYN_HUMAN],0.0,1.56,1,1,1,1,512,58.53680083466,7.10791015625
548,P42345,Serine/threonine-protein kinase mTOR OS=Homo sapiens OX=9606 GN=MTOR PE=1 SV=1 - [MTOR_HUMAN],0.0,0.86,1,1,1,1,2549,288.706662634661,7.16650390625
549,Q0ZGT2,Nexilin OS=Homo sapiens OX=9606 GN=NEXN PE=1 SV=1 - [NEXN_HUMAN],0.0,2.07,1,1,1,1,675,80.60869569466,5.32568359375
550,P80188,Neutrophil gelatinase-associated lipocalin OS=Homo sapiens OX=9606 GN=LCN2 PE=1 SV=2 - [NGAL_HUMAN],0.0,10.61,2,1,1,1,198,22.57371707466,8.90966796875
551,Q99784,Noelin OS=Homo sapiens OX=9606 GN=OLFM1 PE=1 SV=4 - [NOE1_HUMAN],0.0,5.98,1,1,1,1,485,55.3074609446601,6.94677734375
552,Q96PD5,N-acetylmuramoyl-L-alanine amidase OS=Homo sapiens OX=9606 GN=PGLYRP2 PE=1 SV=1 - [PGRP2_HUMAN],0.0,5.21,1,1,1,1,576,62.17788606466,7.54736328125
553,O15031,Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3 - [PLXB2_HUMAN],0.0,1.25,1,1,1,1,1838,204.99718826466,6.23974609375
554,Q9H939,Proline-serine-threonine phosphatase-interacting protein 2 OS=Homo sapiens OX=9606 GN=PSTPIP2 PE=1 SV=4 - [PPIP2_HUMAN],0.0,2.1,1,1,1,1,334,38.83364770466,8.48486328125
555,P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3 - [PRDX3_HUMAN]",0.0,3.13,1,1,1,1,256,27.67517688466,7.78173828125
556,P04070,Vitamin K-dependent protein C OS=Homo sapiens OX=9606 GN=PROC PE=1 SV=1 - [PROC_HUMAN],0.0,1.52,2,1,1,1,461,52.03746841466,6.27783203125
557,P22891,Vitamin K-dependent protein Z OS=Homo sapiens OX=9606 GN=PROZ PE=1 SV=2 - [PROZ_HUMAN],0.0,6.0,1,3,3,3,400,44.7147102846601,5.97314453125
558,P61006,Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1 - [RAB8A_HUMAN],0.0,5.8,1,1,1,1,207,23.65318973466,9.07080078125
559,O94941,RING finger protein 37 OS=Homo sapiens OX=9606 GN=UBOX5 PE=1 SV=1 - [RNF37_HUMAN],0.0,3.7,1,1,1,1,541,58.9278565246601,7.56201171875
560,Q9C093,Sperm flagellar protein 2 OS=Homo sapiens OX=9606 GN=SPEF2 PE=1 SV=2 - [SPEF2_HUMAN],0.0,0.6,2,1,1,1,1822,209.68015120466,5.54150390625
561,P78362,SRSF protein kinase 2 OS=Homo sapiens OX=9606 GN=SRPK2 PE=1 SV=3 - [SRPK2_HUMAN],0.0,5.09,4,1,2,2,688,77.4781570246601,4.97021484375
562,Q96C24,Synaptotagmin-like protein 4 OS=Homo sapiens OX=9606 GN=SYTL4 PE=1 SV=2 - [SYTL4_HUMAN],0.0,1.94,1,1,1,1,671,75.9758412946601,8.98291015625
563,C9JQI7,Transmembrane protein 232 OS=Homo sapiens OX=9606 GN=TMEM232 PE=2 SV=2 - [TM232_HUMAN],0.0,4.57,1,1,1,1,657,76.4043583846601,8.06005859375
564,Q9BY64,UDP-glucuronosyltransferase 2B28 OS=Homo sapiens OX=9606 GN=UGT2B28 PE=1 SV=1 - [UDB28_HUMAN],0.0,3.78,1,1,1,1,529,60.86615632466,8.60205078125
565,Q6PHR2,Serine/threonine-protein kinase ULK3 OS=Homo sapiens OX=9606 GN=ULK3 PE=1 SV=2 - [ULK3_HUMAN],0.0,5.51,1,1,1,1,472,53.41079252466,7.35693359375
566,O75445,Usherin OS=Homo sapiens OX=9606 GN=USH2A PE=1 SV=3 - [USH2A_HUMAN],0.0,0.46,1,1,1,1,5202,575.231141794663,6.82958984375
567,Q5VUA4,Zinc finger protein 318 OS=Homo sapiens OX=9606 GN=ZNF318 PE=1 SV=2 - [ZN318_HUMAN],0.0,1.36,1,1,1,1,2279,250.958047104661,7.19580078125
568,Q9NXT0,Zinc finger protein 586 OS=Homo sapiens OX=9606 GN=ZNF586 PE=2 SV=2 - [ZN586_HUMAN],0.0,2.24,1,1,1,1,402,46.38358498466,8.83642578125
569,D6W5A2,"Metastasis associated 1 family, member 3, isoform CRA_a OS=Homo sapiens OX=9606 GN=MTA3 PE=1 SV=1 - [D6W5A2_HUMAN]",0.0,2.79,3,1,1,1,537,60.8567111546601,8.47021484375
570,H3BR38,Target of rapamycin complex subunit LST8 OS=Homo sapiens OX=9606 GN=MLST8 PE=1 SV=1 - [H3BR38_HUMAN],0.0,40.28,1,1,1,1,72,7.68477288466,7.02001953125
571,B8ZZL8,"10 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=1 - [B8ZZL8_HUMAN]",0.0,6.93,3,1,1,1,101,10.68279541466,9.58349609375
572,Q5TAD8,WD repeat-containing protein 78 OS=Homo sapiens OX=9606 GN=WDR78 PE=1 SV=1 - [Q5TAD8_HUMAN],0.0,3.75,2,1,1,1,320,35.22480487466,8.82177734375
573,B3KWE4,LysM and putative peptidoglycan-binding domain-containing protein 4 OS=Homo sapiens OX=9606 GN=LYSMD4 PE=1 SV=1 - [B3KWE4_HUMAN],0.0,18.82,3,1,1,1,170,18.08399203466,4.74169921875
574,A6PVH9,Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1 - [A6PVH9_HUMAN],0.0,4.16,4,1,1,1,481,53.0135134246601,5.82080078125
575,B4DK25,Arginyl-tRNA--protein transferase 1 OS=Homo sapiens OX=9606 GN=ATE1 PE=1 SV=1 - [B4DK25_HUMAN],0.0,4.47,5,1,1,1,403,45.80287081466,6.78564453125
576,Q5T321,Neurobeachin OS=Homo sapiens OX=9606 GN=NBEA PE=1 SV=1 - [Q5T321_HUMAN],0.0,0.44,4,1,1,1,2943,327.342018554663,6.16357421875
577,E9PIP6,Piwi-like protein 3 OS=Homo sapiens OX=9606 GN=PIWIL3 PE=1 SV=1 - [E9PIP6_HUMAN],0.0,2.23,2,1,1,1,764,88.4240933346599,9.36376953125
578,H0YNC2,"Dehydrogenase/reductase (SDR family) member 1, isoform CRA_b OS=Homo sapiens OX=9606 GN=DHRS1 PE=1 SV=1 - [H0YNC2_HUMAN]",0.0,11.56,2,1,1,1,147,15.81480893466,5.47802734375
579,D6R978,cGMP-gated cation channel alpha-1 (Fragment) OS=Homo sapiens OX=9606 GN=CNGA1 PE=4 SV=1 - [D6R978_HUMAN],0.0,31.31,3,1,1,1,99,11.01023577466,5.17333984375
580,F2Z2C9,Cyclin-T2 OS=Homo sapiens OX=9606 GN=CCNT2 PE=1 SV=1 - [F2Z2C9_HUMAN],0.0,4.05,1,1,1,1,173,19.82317999466,7.82568359375
581,C9JZR2,Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=2 - [C9JZR2_HUMAN],0.0,2.56,2,1,1,1,938,104.78392557466,6.87353515625
582,A0A140T967,MutS protein homolog 5 (Fragment) OS=Homo sapiens OX=9606 GN=MSH5 PE=1 SV=1 - [A0A140T967_HUMAN],0.0,13.33,15,1,1,1,135,14.58680421466,9.84716796875
583,F8WCK2,"Elongation factor Ts, mitochondrial OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=1 - [F8WCK2_HUMAN]",0.0,14.61,1,1,1,1,89,9.68807465466,10.28662109375
584,G8JLA1,Retinol dehydrogenase 13 OS=Homo sapiens OX=9606 GN=RDH13 PE=1 SV=1 - [G8JLA1_HUMAN],0.0,5.91,2,1,1,1,220,24.03164652466,8.76318359375
585,C9JXV4,"Cholesterol side-chain cleavage enzyme, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=CYP11A1 PE=1 SV=1 - [C9JXV4_HUMAN]",0.0,14.29,3,1,1,1,168,18.97881665466,9.43701171875
586,H3BRY6,Integrator complex subunit 14 OS=Homo sapiens OX=9606 GN=INTS14 PE=1 SV=1 - [H3BRY6_HUMAN],0.0,5.34,4,1,1,1,468,51.55104148466,5.03369140625
587,H7C3A9,Pejvakin (Fragment) OS=Homo sapiens OX=9606 GN=PJVK PE=4 SV=1 - [H7C3A9_HUMAN],0.0,4.49,1,1,1,1,156,17.31892825466,8.80712890625
588,H7C4B6,Transcription regulator protein BACH1 (Fragment) OS=Homo sapiens OX=9606 GN=BACH1 PE=1 SV=1 - [H7C4B6_HUMAN],0.0,19.72,1,1,1,1,218,24.63691714466,5.35107421875
589,F6SA91,TNF receptor-associated factor OS=Homo sapiens OX=9606 GN=TRAF4 PE=1 SV=1 - [F6SA91_HUMAN],0.0,3.66,2,1,1,1,437,49.42926833466,8.10400390625
590,C9JQ72,Cysteine protease (Fragment) OS=Homo sapiens OX=9606 GN=ATG4B PE=1 SV=1 - [C9JQ72_HUMAN],0.0,10.15,1,1,1,1,266,30.16305983466,7.94287109375
591,D6RBW0,Centromere-associated protein E (Fragment) OS=Homo sapiens OX=9606 GN=CENPE PE=1 SV=1 - [D6RBW0_HUMAN],0.0,1.15,3,1,1,1,1126,130.37677693466,5.13525390625
592,C9JYK2,FERM domain-containing protein 4B (Fragment) OS=Homo sapiens OX=9606 GN=FRMD4B PE=1 SV=1 - [C9JYK2_HUMAN],0.0,4.35,6,1,1,1,161,18.74701480466,9.80322265625
593,C9J473,Protein Mpv17 (Fragment) OS=Homo sapiens OX=9606 GN=MPV17 PE=1 SV=1 - [C9J473_HUMAN],0.0,18.26,6,1,1,1,115,12.64956040466,8.30908203125
594,J3KSL7,ATP-dependent DNA helicase Q5 (Fragment) OS=Homo sapiens OX=9606 GN=RECQL5 PE=1 SV=1 - [J3KSL7_HUMAN],0.0,5.05,3,1,1,1,198,22.30442709466,6.99072265625
595,H3BNU8,Lysine-rich nucleolar protein 1 OS=Homo sapiens OX=9606 GN=KNOP1 PE=1 SV=1 - [H3BNU8_HUMAN],0.0,4.38,2,1,1,1,137,15.55879376466,9.39306640625
596,D6RJG9,Sorting nexin-14 (Fragment) OS=Homo sapiens OX=9606 GN=SNX14 PE=1 SV=1 - [D6RJG9_HUMAN],0.0,1.92,2,1,1,1,833,97.06440541466,6.52197265625
597,F5GY80,Complement component C8 beta chain OS=Homo sapiens OX=9606 GN=C8B PE=1 SV=1 - [F5GY80_HUMAN],0.0,3.78,3,1,1,1,529,60.00195676466,7.66455078125
598,E7ENZ3,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1 - [E7ENZ3_HUMAN],0.0,2.26,4,1,1,1,486,53.81404958466,6.41748046875
599,G3V5Y9,Kelch-like protein 28 (Fragment) OS=Homo sapiens OX=9606 GN=KLHL28 PE=1 SV=1 - [G3V5Y9_HUMAN],0.0,13.1,5,1,1,1,84,9.58079352466,6.15087890625
600,F8WAH1,"Alpha-aminoadipic semialdehyde synthase, mitochondrial OS=Homo sapiens OX=9606 GN=AASS PE=1 SV=1 - [F8WAH1_HUMAN]",0.0,4.1,2,1,1,1,732,80.9863904346601,6.68310546875
601,H7BXZ5,Kalirin (Fragment) OS=Homo sapiens OX=9606 GN=KALRN PE=1 SV=1 - [H7BXZ5_HUMAN],0.0,0.44,3,1,1,1,2955,336.076281134663,6.04931640625
602,A0A0A0MT20,EMILIN-1 (Fragment) OS=Homo sapiens OX=9606 GN=EMILIN1 PE=1 SV=1 - [A0A0A0MT20_HUMAN],0.0,4.32,2,1,1,1,347,35.88520391466,4.83056640625
603,E9PPQ8,Nuclear autoantigenic sperm protein (Fragment) OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=1 - [E9PPQ8_HUMAN],0.0,11.04,4,1,1,1,154,16.66377999466,4.09423828125
604,D6RGY2,Calnexin (Fragment) OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=1 - [D6RGY2_HUMAN],0.0,3.25,2,1,1,1,308,35.15601924466,4.57666015625
605,H7C2D1,Vigilin (Fragment) OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=1 - [H7C2D1_HUMAN],0.0,7.14,4,1,1,1,308,34.30212474466,8.58740234375
606,E7EWM1,Nuclear receptor coactivator 2 OS=Homo sapiens OX=9606 GN=NCOA2 PE=1 SV=2 - [E7EWM1_HUMAN],0.0,3.07,1,1,1,1,946,102.66364962466,6.74169921875
607,M0R2K1,Radial spoke head protein 6 homolog A OS=Homo sapiens OX=9606 GN=RSPH6A PE=1 SV=1 - [M0R2K1_HUMAN],0.0,4.29,1,1,1,1,676,76.0930096246601,4.58935546875
608,E5RGX8,DNA repair-scaffolding protein (Fragment) OS=Homo sapiens OX=9606 GN=SPIDR PE=1 SV=8 - [E5RGX8_HUMAN],0.0,7.24,3,1,1,1,152,16.54850037466,8.68994140625
609,H0YLD3,Transmembrane and coiled-coil domain-containing protein 5A (Fragment) OS=Homo sapiens OX=9606 GN=TMCO5A PE=1 SV=8 - [H0YLD3_HUMAN],0.0,15.71,6,1,1,1,70,8.46240425466,4.91943359375
610,Q9NRC6,"Spectrin beta chain, non-erythrocytic 5 OS=Homo sapiens OX=9606 GN=SPTBN5 PE=1 SV=2 - [SPTN5_HUMAN]",0.0,0.41,1,1,1,1,3674,416.49347780466,6.65380859375
611,A0A087X1B2,U4/U6.U5 tri-snRNP-associated protein 2 OS=Homo sapiens OX=9606 GN=USP39 PE=1 SV=1 - [A0A087X1B2_HUMAN],0.0,6.57,2,1,1,1,487,56.36408750466,8.38232421875
612,C9JYY6,Neuronal cell adhesion molecule OS=Homo sapiens OX=9606 GN=NRCAM PE=1 SV=3 - [C9JYY6_HUMAN],0.0,2.73,3,1,1,1,1211,133.72985185466,5.78271484375
613,A0A087WTB8,Ubiquitin carboxyl-terminal hydrolase OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1 - [A0A087WTB8_HUMAN],0.0,10.31,2,1,1,1,194,21.93086943466,4.93212890625
614,A0A1B0GW72,Pleckstrin homology domain-containing family G member 4B OS=Homo sapiens OX=9606 GN=PLEKHG4B PE=1 SV=1 - [A0A1B0GW72_HUMAN],0.0,0.74,1,1,1,1,1627,178.255070634661,6.90283203125
615,A0A2U3TZV8,Phosphoinositide phospholipase C OS=Homo sapiens OX=9606 GN=PLCH1 PE=1 SV=1 - [A0A2U3TZV8_HUMAN],0.0,1.25,2,1,1,1,1685,188.556864184661,7.84033203125
616,F6T8T6,Homeobox protein SEBOX OS=Homo sapiens OX=9606 GN=SEBOX PE=4 SV=2 - [F6T8T6_HUMAN],0.0,10.0,2,1,1,1,190,20.38519757466,8.61669921875
617,A0A087WWK6,COBW domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CBWD1 PE=4 SV=1 - [A0A087WWK6_HUMAN],0.0,78.95,1,1,1,1,38,4.18308616466,5.00830078125
618,A0A0C4DGK3,Nesprin-2 OS=Homo sapiens OX=9606 GN=SYNE2 PE=1 SV=1 - [A0A0C4DGK3_HUMAN],0.0,0.28,4,1,1,1,3541,408.473129114662,5.19873046875
619,A0A0A0MRA3,Titin OS=Homo sapiens OX=9606 GN=TTN PE=1 SV=1 - [A0A0A0MRA3_HUMAN],0.0,0.06,3,1,1,1,27118,3012.112071634,6.71240234375
620,A0A0R4J2E4,Fas-binding factor 1 (Fragment) OS=Homo sapiens OX=9606 GN=FBF1 PE=1 SV=2 - [A0A0R4J2E4_HUMAN],0.0,1.01,3,1,1,1,1092,120.97052343466,6.50732421875
621,A0A0R4J2F6,Interferon-related developmental regulator 2 OS=Homo sapiens OX=9606 GN=IFRD2 PE=1 SV=1 - [A0A0R4J2F6_HUMAN],0.0,3.39,2,1,1,1,442,48.01787104466,6.84423828125
622,A0A1B0GTF2,Ryanodine receptor 3 (Fragment) OS=Homo sapiens OX=9606 GN=RYR3 PE=4 SV=1 - [A0A1B0GTF2_HUMAN],0.0,2.91,5,1,1,1,1101,124.08793278466,7.54736328125
623,A0A1W2PNZ9,Probable JmjC domain-containing histone demethylation protein 2C OS=Homo sapiens OX=9606 GN=JMJD1C PE=1 SV=1 - [A0A1W2PNZ9_HUMAN],0.0,1.19,2,1,1,1,2358,262.975871884661,8.13330078125
624,A0A494C1T9,Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=4 SV=1 - [A0A494C1T9_HUMAN],0.0,1.45,1,1,1,1,1380,148.96520641466,6.71240234375
