,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
520,D6RC14,"39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1 - [D6RC14_HUMAN]",1.7228866815567,5.81,4,1,1,1,155,17.08401256466,10.28662109375
521,A6NN14,Zinc finger protein 729 OS=Homo sapiens OX=9606 GN=ZNF729 PE=2 SV=4 - [ZN729_HUMAN],1.72270631790161,0.8,1,1,1,1,1252,144.926463184661,9.49560546875
522,H0YKU1,Tropomodulin-3 (Fragment) OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1 - [H0YKU1_HUMAN],1.7183780670166,5.88,3,1,1,1,187,20.88796142466,7.43017578125
523,Q9Y566,SH3 and multiple ankyrin repeat domains protein 1 OS=Homo sapiens OX=9606 GN=SHANK1 PE=1 SV=2 - [SHAN1_HUMAN],1.71240615844727,0.42,2,1,1,1,2161,224.820567734662,8.14794921875
524,D6RA88,Myosin light chain 5 OS=Homo sapiens OX=9606 GN=MYL5 PE=1 SV=1 - [D6RA88_HUMAN],1.7089239358902,17.14,3,1,1,1,105,11.99907260466,11.26806640625
525,O76003,Glutaredoxin-3 OS=Homo sapiens OX=9606 GN=GLRX3 PE=1 SV=2 - [GLRX3_HUMAN],1.7065886259079,2.69,1,1,1,1,335,37.40823489466,5.38916015625
526,Q9NZD4,Alpha-hemoglobin-stabilizing protein OS=Homo sapiens OX=9606 GN=AHSP PE=1 SV=1 - [AHSP_HUMAN],1.69406020641327,19.61,2,2,2,3,102,11.83298091466,4.99560546875
527,A0A2R8Y478,Tetraspanin OS=Homo sapiens OX=9606 GN=CD9 PE=1 SV=1 - [A0A2R8Y478_HUMAN],1.68119657039642,5.66,4,1,1,1,159,17.66784345466,5.55419921875
528,J3KSC4,Ras-related C3 botulinum toxin substrate 3 (Fragment) OS=Homo sapiens OX=9606 GN=RAC3 PE=1 SV=1 - [J3KSC4_HUMAN],1.67381310462952,4.62,4,1,1,1,130,14.82169169466,7.34228515625
529,H3BR99,Synaptosomal-associated protein 23 (Fragment) OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1 - [H3BR99_HUMAN],1.67138051986694,11.11,9,1,1,1,90,10.27411805466,6.52197265625
530,E9PDY7,Pleckstrin homology-like domain family B member 2 OS=Homo sapiens OX=9606 GN=PHLDB2 PE=1 SV=1 - [E9PDY7_HUMAN],1.65926086902618,1.93,5,1,1,1,519,56.84863811466,8.77783203125
531,A0A0A0MSL3,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=4 SV=1 - [A0A0A0MSL3_HUMAN],1.65442252159119,6.8,7,1,1,1,103,11.82101100466,9.29052734375
532,Q59EK9,RUN domain-containing protein 3A OS=Homo sapiens OX=9606 GN=RUNDC3A PE=1 SV=2 - [RUN3A_HUMAN],1.62312519550323,1.57,1,1,1,1,446,49.71579506466,5.27490234375
533,P21796,Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2 - [VDAC1_HUMAN],1.62041699886322,3.53,2,1,1,1,283,30.75357144466,8.54345703125
534,B3KVK2,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens OX=9606 GN=GNB1 PE=1 SV=1 - [B3KVK2_HUMAN],1.60561454296112,5.0,2,1,1,1,240,25.91805603466,4.89404296875
535,F8W0J2,"Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=1 - [F8W0J2_HUMAN]",1.60288190841675,12.0,10,1,1,1,75,7.87815053466,9.21728515625
536,Q9NR31,GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1 - [SAR1A_HUMAN],0.0,11.62,1,1,1,1,198,22.35253068466,6.68310546875
537,Q13085,Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2 - [ACACA_HUMAN],0.0,0.64,1,1,1,1,2346,265.384862234661,6.36669921875
538,Q05901,Neuronal acetylcholine receptor subunit beta-3 OS=Homo sapiens OX=9606 GN=CHRNB3 PE=2 SV=2 - [ACHB3_HUMAN],0.0,6.11,1,1,1,1,458,52.69473816466,8.10400390625
539,Q8NFD2,Ankyrin repeat and protein kinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKK1 PE=2 SV=1 - [ANKK1_HUMAN],0.0,3.01,1,1,1,1,765,84.5785767146599,7.07861328125
540,P20073,Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3 - [ANXA7_HUMAN],0.0,3.07,1,1,1,1,488,52.70575329466,5.68115234375
541,O43747,AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5 - [AP1G1_HUMAN],0.0,0.85,1,1,1,1,822,91.2931328346598,6.80029296875
542,O95817,BAG family molecular chaperone regulator 3 OS=Homo sapiens OX=9606 GN=BAG3 PE=1 SV=3 - [BAG3_HUMAN],0.0,4.0,1,1,1,1,575,61.5568779746601,6.94677734375
543,Q8NFC6,Biorientation of chromosomes in cell division protein 1-like 1 OS=Homo sapiens OX=9606 GN=BOD1L1 PE=1 SV=2 - [BD1L1_HUMAN],0.0,0.49,1,1,1,1,3051,330.266219814659,5.08447265625
544,P55201,Peregrin OS=Homo sapiens OX=9606 GN=BRPF1 PE=1 SV=2 - [BRPF1_HUMAN],0.0,1.48,1,1,1,1,1214,137.41237095466,7.92822265625
545,Q96Q07,BTB/POZ domain-containing protein 9 OS=Homo sapiens OX=9606 GN=BTBD9 PE=1 SV=2 - [BTBD9_HUMAN],0.0,3.43,1,1,1,1,612,69.1432614746601,5.77001953125
546,Q9BRD0,BUD13 homolog OS=Homo sapiens OX=9606 GN=BUD13 PE=1 SV=1 - [BUD13_HUMAN],0.0,1.45,1,1,1,1,619,70.47834550466,9.86181640625
547,Q8WUQ7,Cactin OS=Homo sapiens OX=9606 GN=CACTIN PE=1 SV=3 - [CATIN_HUMAN],0.0,0.92,1,1,1,2,758,88.64754515466,9.14404296875
548,Q8IVM0,Coiled-coil domain-containing protein 50 OS=Homo sapiens OX=9606 GN=CCDC50 PE=1 SV=1 - [CCD50_HUMAN],0.0,4.9,1,1,1,1,306,35.79997696466,6.65380859375
549,Q9NVE4,Coiled-coil domain-containing protein 87 OS=Homo sapiens OX=9606 GN=CCDC87 PE=1 SV=2 - [CCD87_HUMAN],0.0,2.36,1,1,1,1,849,96.34164984466,8.58740234375
550,Q9H5V8,CUB domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CDCP1 PE=1 SV=3 - [CDCP1_HUMAN],0.0,3.23,1,1,1,1,836,92.87236757466,7.95751953125
551,Q9UQ03,Coronin-2B OS=Homo sapiens OX=9606 GN=CORO2B PE=1 SV=4 - [COR2B_HUMAN],0.0,2.08,1,1,1,1,480,54.91820120466,8.26513671875
552,P46109,Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1 - [CRKL_HUMAN],0.0,5.61,1,1,1,1,303,33.75592428466,6.74169921875
553,P00167,Cytochrome b5 OS=Homo sapiens OX=9606 GN=CYB5A PE=1 SV=2 - [CYB5_HUMAN],0.0,9.7,1,1,1,1,134,15.32050733466,4.95751953125
554,Q96FC9,ATP-dependent DNA helicase DDX11 OS=Homo sapiens OX=9606 GN=DDX11 PE=1 SV=1 - [DDX11_HUMAN],0.0,3.61,1,1,1,1,970,108.24399369466,7.31298828125
555,P00367,"Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens OX=9606 GN=GLUD1 PE=1 SV=2 - [DHE3_HUMAN]",0.0,2.51,1,1,1,1,558,61.3591961346601,7.79638671875
556,Q96M86,Dynein heavy chain domain-containing protein 1 OS=Homo sapiens OX=9606 GN=DNHD1 PE=2 SV=2 - [DNHD1_HUMAN],0.0,0.38,1,1,1,1,4753,533.304689414662,6.71240234375
557,Q5JWR5,Protein dopey-1 OS=Homo sapiens OX=9606 GN=DOP1A PE=2 SV=1 - [DOP1_HUMAN],0.0,1.1,2,1,1,1,2465,277.178609024661,6.29052734375
558,Q5JSJ4,Integrator complex subunit 6-like OS=Homo sapiens OX=9606 GN=INTS6L PE=1 SV=1 - [INT6L_HUMAN],0.0,0.81,2,1,1,1,861,96.61181418466,8.73388671875
559,P52306,Rap1 GTPase-GDP dissociation stimulator 1 OS=Homo sapiens OX=9606 GN=RAP1GDS1 PE=1 SV=3 - [GDS1_HUMAN],0.0,2.97,1,1,1,1,607,66.27453196466,5.31298828125
560,Q3T8J9,GON-4-like protein OS=Homo sapiens OX=9606 GN=GON4L PE=1 SV=1 - [GON4L_HUMAN],0.0,0.89,1,1,1,1,2241,248.46537122466,5.00830078125
561,P16403,Histone H1.2 OS=Homo sapiens OX=9606 GN=HIST1H1C PE=1 SV=2 - [H12_HUMAN],0.0,4.23,3,1,1,1,213,21.35174876466,10.93115234375
562,Q14974,Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2 - [IMB1_HUMAN],0.0,1.83,1,1,1,1,876,97.1080192946599,4.77978515625
563,Q9Y283,Inversin OS=Homo sapiens OX=9606 GN=INVS PE=1 SV=2 - [INVS_HUMAN],0.0,1.69,1,1,1,1,1065,117.75326158466,9.34912109375
564,Q16773,Kynurenine--oxoglutarate transaminase 1 OS=Homo sapiens OX=9606 GN=KYAT1 PE=1 SV=1 - [KAT1_HUMAN],0.0,3.79,3,1,1,1,422,47.84413946466,6.46826171875
565,Q9Y496,Kinesin-like protein KIF3A OS=Homo sapiens OX=9606 GN=KIF3A PE=1 SV=4 - [KIF3A_HUMAN],0.0,4.58,4,1,1,1,699,79.99098097466,6.53662109375
566,Q86U70,LIM domain-binding protein 1 OS=Homo sapiens OX=9606 GN=LDB1 PE=1 SV=2 - [LDB1_HUMAN],0.0,4.38,1,1,1,1,411,46.5023981246601,6.96142578125
567,Q8WUT4,Leucine-rich repeat neuronal protein 4 OS=Homo sapiens OX=9606 GN=LRRN4 PE=2 SV=3 - [LRRN4_HUMAN],0.0,2.43,1,1,1,1,740,78.7937896246601,7.19580078125
568,Q7Z7M0,Multiple epidermal growth factor-like domains protein 8 OS=Homo sapiens OX=9606 GN=MEGF8 PE=1 SV=2 - [MEGF8_HUMAN],0.0,0.56,1,1,1,1,2845,302.901510944664,6.87353515625
569,Q9HC84,Mucin-5B OS=Homo sapiens OX=9606 GN=MUC5B PE=1 SV=3 - [MUC5B_HUMAN],0.0,0.45,1,1,1,1,5762,595.960142884672,6.63916015625
570,Q9Y6Q9,Nuclear receptor coactivator 3 OS=Homo sapiens OX=9606 GN=NCOA3 PE=1 SV=1 - [NCOA3_HUMAN],0.0,2.88,1,1,1,1,1424,155.194873994661,7.47412109375
571,Q14686,Nuclear receptor coactivator 6 OS=Homo sapiens OX=9606 GN=NCOA6 PE=1 SV=3 - [NCOA6_HUMAN],0.0,0.68,1,1,1,1,2063,219.007975784661,9.36376953125
572,Q96NK8,Neurogenic differentiation factor 6 OS=Homo sapiens OX=9606 GN=NEUROD6 PE=2 SV=1 - [NDF6_HUMAN],0.0,5.64,1,1,1,1,337,38.68030559466,8.51416015625
573,P56730,Neurotrypsin OS=Homo sapiens OX=9606 GN=PRSS12 PE=2 SV=2 - [NETR_HUMAN],0.0,3.09,1,1,1,1,875,97.0044222546602,8.03076171875
574,Q0ZGT2,Nexilin OS=Homo sapiens OX=9606 GN=NEXN PE=1 SV=1 - [NEXN_HUMAN],0.0,2.07,1,1,1,1,675,80.60869569466,5.32568359375
575,Q92621,Nuclear pore complex protein Nup205 OS=Homo sapiens OX=9606 GN=NUP205 PE=1 SV=3 - [NU205_HUMAN],0.0,0.84,1,1,1,1,2012,227.776279724662,6.18896484375
576,P03915,NADH-ubiquinone oxidoreductase chain 5 OS=Homo sapiens OX=9606 GN=MT-ND5 PE=1 SV=2 - [NU5M_HUMAN],0.0,5.97,1,1,1,1,603,66.9824380046601,9.02685546875
577,O95848,Uridine diphosphate glucose pyrophosphatase OS=Homo sapiens OX=9606 GN=NUDT14 PE=1 SV=2 - [NUD14_HUMAN],0.0,6.76,1,1,1,1,222,24.10315102466,5.04638671875
578,O76099,Olfactory receptor 7C1 OS=Homo sapiens OX=9606 GN=OR7C1 PE=2 SV=1 - [OR7C1_HUMAN],0.0,9.06,1,1,1,1,320,35.49507596466,7.60595703125
579,Q9BXI2,Mitochondrial ornithine transporter 2 OS=Homo sapiens OX=9606 GN=SLC25A2 PE=1 SV=3 - [ORNT2_HUMAN],0.0,9.3,1,1,1,1,301,32.55864187466,9.08544921875
580,P01833,Polymeric immunoglobulin receptor OS=Homo sapiens OX=9606 GN=PIGR PE=1 SV=4 - [PIGR_HUMAN],0.0,2.36,1,1,1,1,764,83.2316563046601,5.74462890625
581,P08F94,Fibrocystin OS=Homo sapiens OX=9606 GN=PKHD1 PE=1 SV=1 - [PKHD1_HUMAN],0.0,0.61,1,1,1,1,4074,446.418035734664,6.56591796875
582,Q92620,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 OS=Homo sapiens OX=9606 GN=DHX38 PE=1 SV=2 - [PRP16_HUMAN],0.0,2.04,1,1,1,1,1227,140.41509127466,6.53662109375
583,O15067,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4 - [PUR4_HUMAN],0.0,2.24,1,1,1,1,1338,144.64289737466,5.75732421875
584,Q9P258,Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2 - [RCC2_HUMAN],0.0,5.94,1,1,1,1,522,56.0492057546601,8.77783203125
585,Q8IZV5,Retinol dehydrogenase 10 OS=Homo sapiens OX=9606 GN=RDH10 PE=1 SV=1 - [RDH10_HUMAN],0.0,5.28,1,1,1,1,341,38.06242090466,7.40087890625
586,Q8NET4,Retrotransposon Gag-like protein 9 OS=Homo sapiens OX=9606 GN=RTL9 PE=1 SV=1 - [RTL9_HUMAN],0.0,1.87,1,1,1,1,1388,144.182666034661,6.16357421875
587,P21817,Ryanodine receptor 1 OS=Homo sapiens OX=9606 GN=RYR1 PE=1 SV=3 - [RYR1_HUMAN],0.0,0.28,1,1,1,1,5038,564.815020434659,5.30029296875
588,Q9BY07,Electrogenic sodium bicarbonate cotransporter 4 OS=Homo sapiens OX=9606 GN=SLC4A5 PE=2 SV=2 - [S4A5_HUMAN],0.0,2.81,1,1,1,1,1137,126.17434635466,7.91357421875
589,Q2VWA4,SKI family transcriptional corepressor 2 OS=Homo sapiens OX=9606 GN=SKOR2 PE=1 SV=2 - [SKOR2_HUMAN],0.0,4.7,2,1,1,1,1001,104.17027230466,6.48095703125
590,P78362,SRSF protein kinase 2 OS=Homo sapiens OX=9606 GN=SRPK2 PE=1 SV=3 - [SRPK2_HUMAN],0.0,1.45,1,1,1,1,688,77.4781570246601,4.97021484375
591,Q86UX6,Serine/threonine-protein kinase 32C OS=Homo sapiens OX=9606 GN=STK32C PE=1 SV=1 - [ST32C_HUMAN],0.0,4.32,1,1,1,1,486,54.95963516466,6.60986328125
592,Q5T011,KICSTOR complex protein SZT2 OS=Homo sapiens OX=9606 GN=SZT2 PE=1 SV=3 - [SZT2_HUMAN],0.0,0.64,1,1,1,1,3432,377.790578084664,6.26513671875
593,Q9P273,Teneurin-3 OS=Homo sapiens OX=9606 GN=TENM3 PE=2 SV=3 - [TEN3_HUMAN],0.0,0.74,1,1,1,1,2699,300.759783934661,6.41748046875
594,Q8TDI7,Transmembrane channel-like protein 2 OS=Homo sapiens OX=9606 GN=TMC2 PE=2 SV=3 - [TMC2_HUMAN],0.0,3.53,1,1,1,1,906,102.54435307466,9.46630859375
595,Q8N7C3,Probable E3 ubiquitin-protein ligase TRIML2 OS=Homo sapiens OX=9606 GN=TRIML2 PE=1 SV=1 - [TRIMM_HUMAN],0.0,3.1,2,1,1,1,387,43.95516807466,5.71923828125
596,P62328,Thymosin beta-4 OS=Homo sapiens OX=9606 GN=TMSB4X PE=1 SV=2 - [TYB4_HUMAN],0.0,29.55,1,1,1,1,44,5.04951649466,5.05908203125
597,Q9UK80,Ubiquitin carboxyl-terminal hydrolase 21 OS=Homo sapiens OX=9606 GN=USP21 PE=1 SV=1 - [UBP21_HUMAN],0.0,4.96,1,1,1,1,565,62.61633301466,9.86181640625
598,Q9UHD9,Ubiquilin-2 OS=Homo sapiens OX=9606 GN=UBQLN2 PE=1 SV=2 - [UBQL2_HUMAN],0.0,6.25,1,1,1,2,624,65.6546201346602,5.22412109375
599,P49767,Vascular endothelial growth factor C OS=Homo sapiens OX=9606 GN=VEGFC PE=1 SV=1 - [VEGFC_HUMAN],0.0,5.01,1,1,1,1,419,46.85190163466,7.51806640625
600,Q86VR7,V-set and immunoglobulin domain-containing protein 10-like OS=Homo sapiens OX=9606 GN=VSIG10L PE=2 SV=2 - [VS10L_HUMAN],0.0,1.38,1,1,1,1,867,91.5684107846601,7.78173828125
601,Q9BTA9,WW domain-containing adapter protein with coiled-coil OS=Homo sapiens OX=9606 GN=WAC PE=1 SV=3 - [WAC_HUMAN],0.0,1.85,1,1,1,1,647,70.6811427046602,9.45166015625
602,O95785,Protein Wiz OS=Homo sapiens OX=9606 GN=WIZ PE=1 SV=2 - [WIZ_HUMAN],0.0,0.79,2,1,1,1,1651,178.562938944661,6.85888671875
603,Q9Y3S1,Serine/threonine-protein kinase WNK2 OS=Homo sapiens OX=9606 GN=WNK2 PE=1 SV=4 - [WNK2_HUMAN],0.0,1.61,1,1,1,1,2297,242.524852404661,6.12548828125
604,Q6UXR6,Putative uncharacterized protein UNQ6494/PRO21346 OS=Homo sapiens OX=9606 GN=UNQ6494/PRO21346 PE=5 SV=1 - [YI004_HUMAN],0.0,15.3,1,1,1,1,183,19.51745447466,6.65380859375
605,Q8WTX9,Probable palmitoyltransferase ZDHHC1 OS=Homo sapiens OX=9606 GN=ZDHHC1 PE=2 SV=1 - [ZDHC1_HUMAN],0.0,3.92,1,1,1,1,485,54.78261196466,10.31591796875
606,B0QYP4,Tetratricopeptide repeat protein 28 (Fragment) OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=1 - [B0QYP4_HUMAN],0.0,11.11,3,1,1,1,108,12.23088665466,5.17333984375
607,F6U1F2,Large proline-rich protein BAG6 (Fragment) OS=Homo sapiens OX=9606 GN=BAG6 PE=1 SV=1 - [F6U1F2_HUMAN],0.0,13.11,4,1,1,1,206,22.04106717466,6.41748046875
608,B4E3H6,Transforming acidic coiled-coil-containing protein 1 OS=Homo sapiens OX=9606 GN=TACC1 PE=1 SV=1 - [B4E3H6_HUMAN],0.0,5.79,6,1,1,1,242,27.55614411466,5.10986328125
609,H3BSW3,Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=1 - [H3BSW3_HUMAN],0.0,20.63,5,1,1,1,63,6.91469262466,8.74853515625
610,D6RF62,Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=1 - [D6RF62_HUMAN],0.0,2.4,3,1,1,1,333,37.08789751466,6.26513671875
611,G3V1E2,45 kDa calcium-binding protein OS=Homo sapiens OX=9606 GN=SDF4 PE=1 SV=1 - [G3V1E2_HUMAN],0.0,17.72,1,1,1,1,254,27.85081575466,5.80810546875
612,B7ZKQ9,SCARB1 protein OS=Homo sapiens OX=9606 GN=SCARB1 PE=1 SV=1 - [B7ZKQ9_HUMAN],0.0,9.15,3,1,1,1,481,53.81204031466,7.85498046875
613,Q5TA04,Cilia- and flagella-associated protein 43 OS=Homo sapiens OX=9606 GN=CFAP43 PE=1 SV=1 - [Q5TA04_HUMAN],0.0,1.72,3,1,1,2,870,98.6361203046601,5.51611328125
614,Q9UFM8,Neuroplastin (Fragment) OS=Homo sapiens OX=9606 GN=NPTN PE=1 SV=2 - [Q9UFM8_HUMAN],0.0,5.84,2,1,1,1,308,34.79338298466,7.72314453125
615,G5E9X5,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=1 - [G5E9X5_HUMAN]",0.0,4.61,5,1,1,1,434,48.18536575466,7.03466796875
616,B4DDR8,Mediator of RNA polymerase II transcription subunit 24 OS=Homo sapiens OX=9606 GN=MED24 PE=1 SV=1 - [B4DDR8_HUMAN],0.0,3.29,5,1,1,1,638,70.72297059466,6.26513671875
617,C9K0V2,Protein Aster-C (Fragment) OS=Homo sapiens OX=9606 GN=GRAMD1C PE=4 SV=1 - [C9K0V2_HUMAN],0.0,20.45,1,1,1,1,44,5.28583620466,8.96826171875
618,I3L2R6,Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1 - [I3L2R6_HUMAN],0.0,24.49,2,1,1,1,98,11.28457676466,5.21142578125
619,H7C2R5,Nuclear receptor corepressor 2 (Fragment) OS=Homo sapiens OX=9606 GN=NCOR2 PE=1 SV=1 - [H7C2R5_HUMAN],0.0,27.27,5,1,1,1,132,13.71881220466,9.87646484375
620,H7C4H8,Histone RNA hairpin-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=SLBP PE=1 SV=1 - [H7C4H8_HUMAN],0.0,4.3,1,1,1,1,186,21.32788062466,10.11083984375
621,H7BZB1,Solute carrier family 26 member 6 (Fragment) OS=Homo sapiens OX=9606 GN=SLC26A6 PE=1 SV=1 - [H7BZB1_HUMAN],0.0,20.62,1,1,1,1,194,20.55268127466,8.92431640625
622,H0Y5G8,Endothelin-converting enzyme 2 (Fragment) OS=Homo sapiens OX=9606 GN=ECE2 PE=4 SV=1 - [H0Y5G8_HUMAN],0.0,3.21,3,1,1,1,716,80.95942570466,5.45263671875
623,J3KRA9,Serine/threonine-protein kinase SMG1 (Fragment) OS=Homo sapiens OX=9606 GN=SMG1 PE=1 SV=1 - [J3KRA9_HUMAN],0.0,0.45,2,1,1,1,3551,398.587643944663,6.32861328125
624,C9J9E4,Structural maintenance of chromosomes protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=SMC4 PE=1 SV=1 - [C9J9E4_HUMAN],0.0,8.92,7,1,1,1,157,17.83014536466,9.18798828125
625,E7EVL1,Adenylate cyclase OS=Homo sapiens OX=9606 GN=ADCY8 PE=1 SV=1 - [E7EVL1_HUMAN],0.0,0.71,2,1,1,1,1120,125.13927676466,6.99072265625
626,F8WC46,RAD50-interacting protein 1 OS=Homo sapiens OX=9606 GN=RINT1 PE=1 SV=1 - [F8WC46_HUMAN],0.0,20.37,1,1,1,1,54,5.71075559466,4.64013671875
627,F8WE71,Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=1 - [F8WE71_HUMAN],0.0,26.56,14,1,1,1,64,6.93966276466,5.24951171875
628,F5H837,Retinoblastoma-like protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=RBL2 PE=1 SV=2 - [F5H837_HUMAN],0.0,2.35,2,1,1,1,639,73.1360818646601,6.93212890625
629,H7C0M6,Sialoadhesin (Fragment) OS=Homo sapiens OX=9606 GN=SIGLEC1 PE=1 SV=1 - [H7C0M6_HUMAN],0.0,3.24,2,1,1,1,463,48.4746486846601,6.90283203125
630,H3BNU8,Lysine-rich nucleolar protein 1 OS=Homo sapiens OX=9606 GN=KNOP1 PE=1 SV=1 - [H3BNU8_HUMAN],0.0,4.38,2,1,1,1,137,15.55879376466,9.39306640625
631,H3BPL6,Sulfotransferase (Fragment) OS=Homo sapiens OX=9606 GN=SULT1A3 PE=1 SV=1 - [H3BPL6_HUMAN],0.0,17.04,5,1,1,1,135,15.87490104466,5.94775390625
632,H7C597,Staphylococcal nuclease domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1 - [H7C597_HUMAN],0.0,9.09,2,1,1,1,231,26.21135696466,5.30029296875
633,E9PLH5,Suppression of tumorigenicity 5 protein OS=Homo sapiens OX=9606 GN=ST5 PE=1 SV=1 - [E9PLH5_HUMAN],0.0,3.66,4,1,1,1,328,37.56344704466,6.99072265625
634,H0Y3Q9,Protein FAM214A (Fragment) OS=Homo sapiens OX=9606 GN=FAM214A PE=1 SV=2 - [H0Y3Q9_HUMAN],0.0,1.6,2,1,1,1,938,105.73080072466,7.91357421875
635,E5RHE3,Zinc finger protein 57 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF57 PE=1 SV=1 - [E5RHE3_HUMAN],0.0,12.93,5,1,1,1,147,16.58678972466,7.67919921875
636,C9J0K6,Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1 - [C9J0K6_HUMAN],0.0,6.45,2,1,1,1,155,17.59350866466,5.60498046875
637,P0C6C1,Ankyrin repeat domain-containing protein 34C OS=Homo sapiens OX=9606 GN=ANKRD34C PE=3 SV=2 - [AN34C_HUMAN],0.0,5.42,1,1,1,1,535,58.22031413466,9.02685546875
638,H0YIC4,Citrate synthase (Fragment) OS=Homo sapiens OX=9606 GN=CS PE=1 SV=1 - [H0YIC4_HUMAN],0.0,6.5,1,1,1,1,123,14.11442138466,9.56884765625
639,I3L2J0,Protein capicua homolog OS=Homo sapiens OX=9606 GN=CIC PE=1 SV=1 - [I3L2J0_HUMAN],0.0,0.48,1,1,1,1,2514,257.590793514662,8.10400390625
640,H7C2M5,Radial spoke head 14 homolog (Fragment) OS=Homo sapiens OX=9606 GN=RSPH14 PE=1 SV=1 - [H7C2M5_HUMAN],0.0,22.39,3,1,1,1,67,7.50786348466,8.88037109375
641,E5RH35,Carboxypeptidase Q (Fragment) OS=Homo sapiens OX=9606 GN=CPQ PE=1 SV=1 - [E5RH35_HUMAN],0.0,12.31,5,1,1,1,130,14.58474052466,8.60205078125
642,D6R9H2,Villin-like protein OS=Homo sapiens OX=9606 GN=VILL PE=1 SV=1 - [D6R9H2_HUMAN],0.0,1.74,2,1,1,1,574,63.9208091646601,6.58056640625
643,F5H669,Cleavage and polyadenylation-specificity factor subunit 7 (Fragment) OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=1 - [F5H669_HUMAN],0.0,5.61,2,1,1,1,374,41.24068378466,7.02001953125
644,E9PQ70,Inactive serine protease PAMR1 (Fragment) OS=Homo sapiens OX=9606 GN=PAMR1 PE=1 SV=1 - [E9PQ70_HUMAN],0.0,2.96,3,1,1,1,675,74.68758226466,7.47412109375
645,Q3MJ16,Cytosolic phospholipase A2 epsilon OS=Homo sapiens OX=9606 GN=PLA2G4E PE=2 SV=4 - [PA24E_HUMAN],0.0,2.88,1,1,1,1,868,99.1264953446599,5.64306640625
646,B5MCV2,"D-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=D2HGDH PE=1 SV=1 - [B5MCV2_HUMAN]",0.0,5.94,2,1,1,1,387,41.75049973466,6.63916015625
647,C9JAA8,Sperm-associated antigen 8 OS=Homo sapiens OX=9606 GN=SPAG8 PE=1 SV=1 - [C9JAA8_HUMAN],0.0,3.56,3,1,1,1,477,50.06699132466,5.74462890625
648,E9PLY0,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=1 - [E9PLY0_HUMAN]",0.0,3.2,6,1,1,1,1062,119.85413513466,5.14794921875
649,P42356,Phosphatidylinositol 4-kinase alpha OS=Homo sapiens OX=9606 GN=PI4KA PE=1 SV=4 - [PI4KA_HUMAN],0.0,1.57,1,1,1,1,2102,236.677656394661,7.06396484375
650,Q49AC9,PTPRM protein OS=Homo sapiens OX=9606 GN=PTPRM PE=1 SV=1 - [Q49AC9_HUMAN],0.0,8.96,3,1,1,1,279,32.25901530466,6.71240234375
